Results of individual 3D analysis
Dataset name, F:\microCT\Axial\AX13_RC03\AX13_RC03_Rec_20160908\ReconstructedAnalysis_20160909\VOI_new\ax13_rc03__rec0000
Number of objects, 2869
#,Object volume,Object surface,Volume of pores,Surface of pores,Porosity,Number of pores,Centroid x,Centroid y,Centroid z,Structure model index,Volume-equivalent sphere diameter,Surface-equivalent sphere diameter,Sauter diameter,Sphericity,Density,
,Obj.V,Obj.S,Po.V,Po.S,Po,Po.N,Crd.X,Crd.Y,Crd.Z,SMI,ESDv,ESDs,Sau.Dm,Sph,Dens,
,um^3,um^2,um^3,um^2,,,um,um,um,,um,um,um,,Index,
755,2.25085,10.26366,0.00000,0.00000,0.0000,0,1399.67634,2652.33415,1307.41471,2.64967,1.62598,1.80749,1.31582,0.80924,n/a,
756,198.77824,187.77503,0.00000,0.00000,0.0000,0,1995.86082,2924.36061,1310.06348,3.34262,7.24086,7.73115,6.35159,0.87719,n/a,
757,277.13598,239.33718,0.00000,0.00000,0.0000,0,2001.83174,2969.72641,1309.80138,3.31915,8.08906,8.72831,6.94759,0.85889,n/a,
758,555.96010,374.95467,0.00000,0.00000,0.0000,0,2561.98265,3337.58909,1312.41244,3.29287,10.20191,10.92482,8.89644,0.87204,n/a,
759,1237.68648,620.20132,0.00000,0.00000,0.0000,0,2005.36568,3005.45311,1315.11914,3.46823,13.32102,14.05049,11.97372,0.89886,n/a,
760,0.56271,3.89810,0.00000,0.00000,0.0000,0,2817.35494,4338.54659,1308.16481,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
761,10535.80966,2597.51395,0.00000,0.00000,0.0000,0,2064.30497,2596.42058,1323.64590,3.44710,27.19922,28.75438,24.33668,0.89476,n/a,
762,0.56271,3.89810,0.00000,0.00000,0.0000,0,1399.67634,2650.83396,1309.66500,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
763,159.52904,159.45616,0.00000,0.00000,0.0000,0,2113.04506,2872.05414,1311.91528,3.40402,6.72895,7.12436,6.00274,0.89208,n/a,
764,290.50041,245.86963,0.00000,0.00000,0.0000,0,2042.45840,2874.90024,1314.36124,3.23723,8.21705,8.84662,7.08913,0.86273,n/a,
765,122.81204,137.83039,0.00000,0.00000,0.0000,0,2023.93791,2913.58658,1312.92150,3.28107,6.16710,6.62365,5.34622,0.86689,n/a,
766,2716.35465,1061.30835,0.00000,0.00000,0.0000,0,2130.04436,2946.10127,1319.18762,3.39436,17.31128,18.38001,15.35664,0.88709,n/a,
767,327.78012,267.04465,0.00000,0.00000,0.0000,0,1957.51361,2951.17763,1314.87925,3.26913,8.55450,9.21970,7.36461,0.86091,n/a,
768,242.81051,213.79731,0.00000,0.00000,0.0000,0,1977.87256,2956.50234,1312.82124,3.33823,7.74027,8.24947,6.81423,0.88036,n/a,
769,2756.30725,1237.82754,0.00000,0.00000,0.0000,0,3140.58076,2211.33448,1322.95934,3.13523,17.39574,19.84975,13.36038,0.76803,n/a,
770,615.46696,390.32715,0.00000,0.00000,0.0000,0,2954.61827,2607.53486,1316.52300,3.41624,10.55363,11.14652,9.46079,0.89645,n/a,
771,298.23771,255.91109,0.00000,0.00000,0.0000,0,1992.39312,2913.09858,1315.69734,3.21992,8.28937,9.02547,6.99237,0.84354,n/a,
772,1227.38884,841.20671,0.00000,0.00000,0.0000,0,2054.96206,2971.01942,1322.37108,2.96736,13.28397,16.36351,8.75449,0.65903,n/a,
773,0.56271,3.89810,0.00000,0.00000,0.0000,0,2815.85475,4340.04678,1311.16519,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
774,9746.32381,2474.71713,0.00000,0.00000,0.0000,0,1913.06672,2893.69009,1326.10409,3.42791,26.50213,28.06647,23.63015,0.89163,n/a,
775,571.29402,387.03974,0.00000,0.00000,0.0000,0,2110.85068,3061.02971,1319.46284,3.32277,10.29486,11.09949,8.85636,0.86027,n/a,
776,8258.51156,2206.08463,0.00000,0.00000,0.0000,0,2496.80583,3353.26398,1326.69981,3.43940,25.07847,26.49941,22.46109,0.89563,n/a,
777,894.71312,539.27110,0.00000,0.00000,0.0000,0,3107.22540,2300.20585,1320.52768,3.31856,11.95533,13.10173,9.95469,0.83266,n/a,
778,101.00692,120.10972,0.00000,0.00000,0.0000,0,3152.91192,2323.30741,1318.48964,3.30276,5.77809,6.18321,5.04573,0.87325,n/a,
779,1588.53782,745.81293,0.00000,0.00000,0.0000,0,2113.36625,2890.17349,1322.15720,3.36220,14.47659,15.40778,12.77965,0.88278,n/a,
780,413.59380,298.21412,0.00000,0.00000,0.0000,0,2089.93772,2980.43363,1320.84082,3.47237,9.24397,9.74292,8.32141,0.90020,n/a,
781,97.20861,139.50558,0.00000,0.00000,0.0000,0,2629.61070,3364.52682,1318.66613,2.89730,5.70473,6.66378,4.18085,0.73287,n/a,
782,327.78012,258.69473,0.00000,0.00000,0.0000,0,2572.95522,3367.93887,1319.93328,3.40339,8.55450,9.07442,7.60232,0.88869,n/a,
783,299.92584,249.36164,0.00000,0.00000,0.0000,0,2602.35417,3396.14365,1319.72416,3.31219,8.30498,8.90922,7.21665,0.86895,n/a,
784,9826.77765,6198.86467,0.00000,0.00000,0.0000,0,3552.57083,3558.42599,1317.79504,1.41611,26.57485,44.42026,9.51153,0.35791,n/a,
785,32.63733,71.52574,0.00000,0.00000,0.0000,0,3637.15053,3548.52398,1315.66575,2.54984,3.96496,4.77151,2.73781,0.69050,n/a,
786,0.56271,3.89810,0.00000,0.00000,0.0000,0,3736.97080,3564.44906,1315.66575,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
787,0.56271,3.89810,0.00000,0.00000,0.0000,0,2076.26158,3987.50236,1317.16594,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
788,2336.10157,958.45019,0.00000,0.00000,0.0000,0,3092.03870,2443.11532,1327.10469,3.40780,16.46257,17.46666,14.62424,0.88833,n/a,
789,113.24592,136.51204,0.00000,0.00000,0.0000,0,2081.55172,2951.93769,1321.58755,3.11221,6.00263,6.59190,4.97740,0.82920,n/a,
790,1130.06768,631.20495,0.00000,0.00000,0.0000,0,3145.83546,2271.49487,1327.97600,3.25067,12.92316,14.17458,10.74200,0.83122,n/a,
791,917.22162,518.88907,0.00000,0.00000,0.0000,0,3132.30355,2418.46004,1326.70286,3.35480,12.05476,12.85175,10.60599,0.87982,n/a,
792,583.67370,376.50222,0.00000,0.00000,0.0000,0,2909.56656,2601.14437,1325.64201,3.41146,10.36869,10.94735,9.30152,0.89708,n/a,
793,911.03178,580.50362,0.00000,0.00000,0.0000,0,2943.26328,2680.05270,1327.43068,3.07123,12.02758,13.59338,9.41629,0.78289,n/a,
794,614.20086,396.35889,0.00000,0.00000,0.0000,0,2079.71991,3004.57853,1325.35382,3.40986,10.54639,11.23232,9.29765,0.88160,n/a,
795,834175.23723,48306.11893,0.00000,0.00000,0.0000,0,2850.11941,3372.19845,1381.21036,3.27555,116.79374,124.00127,103.61113,0.88713,n/a,
796,532.18549,364.42180,0.00000,0.00000,0.0000,0,2091.93628,2905.81154,1326.92172,3.34769,10.05437,10.77029,8.76213,0.87148,n/a,
797,180.20873,203.37507,0.00000,0.00000,0.0000,0,2044.27450,2907.11201,1327.05702,2.95078,7.00797,8.04589,5.31654,0.75864,n/a,
798,5106.19528,1606.02614,0.00000,0.00000,0.0000,0,2108.88676,3044.42642,1333.13000,3.44942,21.36484,22.61004,19.07638,0.89289,n/a,
799,1145.26092,603.18295,0.00000,0.00000,0.0000,0,3288.70229,2245.43475,1329.07289,3.37722,12.98081,13.85637,11.39217,0.87762,n/a,
800,856.58933,501.28231,0.00000,0.00000,0.0000,0,2038.01248,2862.31480,1329.79158,3.30698,11.78306,12.63183,10.25278,0.87013,n/a,
801,4283.08735,1441.92885,0.00000,0.00000,0.0000,0,2667.17819,3338.42098,1335.68737,3.42174,20.14897,21.42382,17.82232,0.88453,n/a,
802,0.56271,3.89810,0.00000,0.00000,0.0000,0,2806.85362,4346.04753,1323.16670,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
803,987.27935,538.30893,0.00000,0.00000,0.0000,0,3095.02946,2261.71185,1331.63953,3.42975,12.35418,13.09004,11.00423,0.89073,n/a,
804,1340.52221,694.73924,0.00000,0.00000,0.0000,0,2974.48407,2579.61000,1334.61900,3.27321,13.68018,14.87086,11.57720,0.84628,n/a,
805,388.55309,309.20239,0.00000,0.00000,0.0000,0,2958.96295,2672.15632,1331.93420,3.20169,9.05352,9.92080,7.53978,0.83280,n/a,
806,526.83972,362.67729,0.00000,0.00000,0.0000,0,2591.18534,3397.47711,1330.96216,3.31357,10.02059,10.74448,8.71584,0.86979,n/a,
807,4250.73137,1429.84242,0.00000,0.00000,0.0000,0,3265.05706,2254.43878,1338.52920,3.39169,20.09810,21.33385,17.83720,0.88751,n/a,
808,1254.84921,763.68825,0.00000,0.00000,0.0000,0,2039.58117,3057.36956,1337.42631,2.96946,13.38231,15.59133,9.85886,0.73671,n/a,
809,895.55719,510.42687,0.00000,0.00000,0.0000,0,2090.34364,3108.11785,1332.63322,3.35932,11.95909,12.74653,10.52716,0.88026,n/a,
810,111.27643,128.61122,0.00000,0.00000,0.0000,0,2622.92255,3412.89050,1327.78570,3.31978,5.96762,6.39830,5.19129,0.86991,n/a,
811,2.25085,10.26366,0.00000,0.00000,0.0000,0,2806.85362,4346.04753,1326.91717,2.64967,1.62598,1.80749,1.31582,0.80924,n/a,
812,0.56271,3.89810,0.00000,0.00000,0.0000,0,2805.35343,4347.54772,1326.16708,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
813,411.61024,430.06705,0.00000,0.00000,0.0000,0,2945.09660,2564.65769,1338.99200,2.80860,9.22917,11.70020,5.74250,0.62221,n/a,
814,1065.07437,577.92830,0.00000,0.00000,0.0000,0,2106.76388,2929.65217,1334.16655,3.36559,12.67050,13.56320,11.05751,0.87270,n/a,
815,106.77473,127.18060,0.00000,0.00000,0.0000,0,2947.07962,2548.73777,1331.83446,3.23934,5.88604,6.36261,5.03731,0.85581,n/a,
816,104.66455,123.11791,0.00000,0.00000,0.0000,0,2944.44238,2590.14060,1330.88196,3.26869,5.84701,6.26016,5.10070,0.87236,n/a,
817,364.35644,276.37610,0.00000,0.00000,0.0000,0,2064.62853,3014.90615,1334.73394,3.38905,8.86154,9.37941,7.91001,0.89262,n/a,
818,6283.39015,1830.09148,0.00000,0.00000,0.0000,0,2097.13235,3153.53874,1343.21824,3.45827,22.89453,24.13579,20.60025,0.89979,n/a,
819,0.56271,3.89810,0.00000,0.00000,0.0000,0,2077.76177,3995.00331,1330.66764,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
820,0.56271,3.89810,0.00000,0.00000,0.0000,0,2805.35343,4346.04753,1330.66764,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
821,0.56271,3.89810,0.00000,0.00000,0.0000,0,2077.76177,3996.50350,1333.66802,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
822,205.53080,192.17154,0.00000,0.00000,0.0000,0,3117.55185,2343.79528,1339.21417,3.30528,7.32194,7.82113,6.41710,0.87642,n/a,
823,26622.92030,4901.21678,0.00000,0.00000,0.0000,0,2092.74735,2845.28364,1355.58003,3.35564,37.04694,39.49817,32.59140,0.87973,n/a,
824,2007.47739,902.26233,0.00000,0.00000,0.0000,0,2113.36098,2911.73586,1343.32657,3.30983,15.65131,16.94695,13.34963,0.85294,n/a,
825,149.25953,152.64285,0.00000,0.00000,0.0000,0,2067.71968,2966.76152,1338.53598,3.40145,6.58134,6.97049,5.86701,0.89146,n/a,
826,154.88666,163.14572,0.00000,0.00000,0.0000,0,3263.61705,2186.92258,1339.55112,3.29544,6.66303,7.20631,5.69626,0.85490,n/a,
827,3632.16949,1333.10668,0.00000,0.00000,0.0000,0,2939.52263,2481.44060,1348.35060,3.32581,19.07169,20.59954,16.34754,0.85716,n/a,
828,2220.88616,923.41963,0.00000,0.00000,0.0000,0,2023.06205,3030.81009,1345.09995,3.40448,16.18736,17.14449,14.43040,0.89146,n/a,
829,127.17306,139.69182,0.00000,0.00000,0.0000,0,2620.33012,3402.25006,1340.13312,3.34446,6.23925,6.66823,5.46230,0.87547,n/a,
830,135.89511,145.62194,0.00000,0.00000,0.0000,0,2450.64208,3534.54530,1339.86880,3.33249,6.37874,6.80830,5.59923,0.87780,n/a,
831,0.56271,3.89810,0.00000,0.00000,0.0000,0,2077.76177,3998.00369,1336.66840,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
832,2281.09641,976.56400,0.00000,0.00000,0.0000,0,3100.64209,2233.79887,1348.40607,3.30196,16.33234,17.63094,14.01503,0.85812,n/a,
833,331.85979,345.55436,0.00000,0.00000,0.0000,0,2959.45228,2598.29931,1340.69227,2.85114,8.58985,10.48777,5.76222,0.67082,n/a,
834,618.28053,399.32177,0.00000,0.00000,0.0000,0,2005.03009,2861.59874,1344.52279,3.38555,10.56969,11.27422,9.28996,0.87892,n/a,
835,129.84594,150.56152,0.00000,0.00000,0.0000,0,2630.17227,3390.42714,1341.64630,3.15079,6.28266,6.92280,5.17447,0.82361,n/a,
836,96.36454,136.25283,0.00000,0.00000,0.0000,0,3024.07216,2466.75195,1344.52233,2.95423,5.68817,6.58564,4.24349,0.74602,n/a,
837,1265.54075,761.61358,0.00000,0.00000,0.0000,0,2024.48761,2882.61898,1352.47272,3.12280,13.42021,15.57014,9.96994,0.74291,n/a,
838,0.56271,3.89810,0.00000,0.00000,0.0000,0,2877.36250,4302.54205,1339.66878,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
839,212.28335,212.69121,0.00000,0.00000,0.0000,0,3266.93332,2177.42650,1346.10437,3.13824,7.40126,8.22811,5.98849,0.80912,n/a,
840,2446.11190,975.85782,0.00000,0.00000,0.0000,0,3038.79464,2562.34317,1350.86218,3.47695,16.71703,17.62456,15.03976,0.89967,n/a,
841,1663.51928,776.88242,0.00000,0.00000,0.0000,0,1963.04950,2942.09133,1350.35203,3.34243,14.70087,15.72544,12.84765,0.87394,n/a,
842,146.30529,194.04062,0.00000,0.00000,0.0000,0,2079.02192,3121.47326,1347.16972,2.81526,6.53763,7.85907,4.52396,0.69199,n/a,
843,1876.22466,849.42642,0.00000,0.00000,0.0000,0,2555.19228,3301.87366,1348.63022,3.31382,15.30249,16.44326,13.25288,0.86606,n/a,
844,8457.71183,2218.84801,0.00000,0.00000,0.0000,0,2523.51241,3414.92448,1355.81574,3.46185,25.27851,26.57595,22.87055,0.90474,n/a,
845,0.56271,3.89810,0.00000,0.00000,0.0000,0,2080.76214,4001.00406,1341.16897,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
846,108.04083,134.40606,0.00000,0.00000,0.0000,0,3052.50957,2381.42502,1346.21127,3.01613,5.90921,6.54085,4.82303,0.81619,n/a,
847,107.61879,124.11009,0.00000,0.00000,0.0000,0,2040.09035,2933.11953,1344.66941,3.32265,5.90151,6.28534,5.20274,0.88160,n/a,
848,930.72673,522.82117,0.00000,0.00000,0.0000,0,2074.40871,2950.19799,1347.90666,3.40805,12.11364,12.90035,10.68121,0.88175,n/a,
849,201.59181,231.57865,0.00000,0.00000,0.0000,0,3132.70810,2252.45542,1350.08054,2.97692,7.27486,8.58567,5.22307,0.71796,n/a,
850,8422.82365,2217.65122,0.00000,0.00000,0.0000,0,1802.42752,2783.83599,1357.07563,3.46672,25.24370,26.56878,22.78850,0.90274,n/a,
851,161.63921,160.76823,0.00000,0.00000,0.0000,0,2034.05815,2844.41495,1346.68853,3.39530,6.75849,7.15361,6.03251,0.89258,n/a,
852,468.03625,456.21500,0.00000,0.00000,0.0000,0,3799.24375,3533.97207,1349.20354,2.48562,9.63297,12.05063,6.15547,0.63900,n/a,
853,2.25085,10.26366,0.00000,0.00000,0.0000,0,2809.85400,4338.54659,1344.91944,2.64967,1.62598,1.80749,1.31582,0.80924,n/a,
854,204.40537,229.26577,0.00000,0.00000,0.0000,0,3158.03021,2268.90349,1350.14804,3.21700,7.30855,8.54269,5.34939,0.73194,n/a,
855,313.14959,258.25164,0.00000,0.00000,0.0000,0,2932.00575,2652.47053,1350.56409,3.32583,8.42528,9.06664,7.27545,0.86353,n/a,
856,688.47893,509.56998,0.00000,0.00000,0.0000,0,2033.98416,3015.62411,1350.48409,3.17614,10.95546,12.73582,8.10659,0.73996,n/a,
857,417.67347,319.84754,0.00000,0.00000,0.0000,0,2029.22893,3061.06122,1352.03675,3.25172,9.27426,10.09013,7.83511,0.84482,n/a,
858,594.08388,383.08633,0.00000,0.00000,0.0000,0,2813.88729,3491.21033,1351.11284,3.38926,10.42997,11.04265,9.30470,0.89211,n/a,
859,510.52105,447.57722,0.00000,0.00000,0.0000,0,2873.43965,2582.93410,1354.15818,2.91215,9.91604,11.93601,6.84379,0.69017,n/a,
860,6869.45537,1936.66511,0.00000,0.00000,0.0000,0,1944.60555,2827.18187,1359.32264,3.46884,23.58529,24.82861,21.28232,0.90236,n/a,
861,327.49876,256.06568,0.00000,0.00000,0.0000,0,2068.86259,2928.38349,1352.68983,3.45658,8.55205,9.02819,7.67378,0.89730,n/a,
862,0.56271,3.89810,0.00000,0.00000,0.0000,0,2809.85400,4337.04640,1348.66991,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
863,264.19359,313.36505,0.00000,0.00000,0.0000,0,3132.59920,2347.69350,1358.50638,2.90012,7.96113,9.98735,5.05851,0.63540,n/a,
864,12773.71787,2995.51665,0.00000,0.00000,0.0000,0,2111.64001,2881.00041,1366.33823,3.39407,29.00278,30.87884,25.58567,0.88218,n/a,
865,1228.26104,623.07651,0.00000,0.00000,0.0000,0,2087.10879,2898.24047,1358.33467,3.43026,13.28711,14.08302,11.82771,0.89016,n/a,
866,573.40419,374.63315,0.00000,0.00000,0.0000,0,1990.45416,2960.62723,1354.61981,3.41614,10.30752,10.92014,9.18345,0.89095,n/a,
867,543.15839,361.23902,0.00000,0.00000,0.0000,0,2592.46947,3389.31986,1354.20632,3.37716,10.12300,10.72315,9.02159,0.89120,n/a,
868,874.73682,684.30400,0.00000,0.00000,0.0000,0,3071.60675,2269.18698,1360.72637,3.00709,11.86569,14.75875,7.66972,0.64638,n/a,
869,167.12566,190.63328,0.00000,0.00000,0.0000,0,3119.08386,2307.45434,1355.97992,3.01569,6.83410,7.78977,5.26012,0.76969,n/a,
870,771.05701,456.40260,0.00000,0.00000,0.0000,0,1968.55813,2922.85558,1358.22808,3.43049,11.37704,12.05311,10.13654,0.89096,n/a,
871,798.34857,490.00882,0.00000,0.00000,0.0000,0,2028.69640,2995.24674,1359.21410,3.28045,11.50972,12.48898,9.77552,0.84933,n/a,
872,2349.60668,957.66261,0.00000,0.00000,0.0000,0,2523.93238,3307.71121,1360.00608,3.42671,16.49424,17.45948,14.72088,0.89249,n/a,
873,0.56271,3.89810,0.00000,0.00000,0.0000,0,2809.85400,4335.54621,1351.67029,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
874,27051.56667,4871.78849,0.00000,0.00000,0.0000,0,3071.25260,2496.71548,1373.16348,3.45326,37.24471,39.37942,33.31618,0.89452,n/a,
875,162.34260,170.33051,0.00000,0.00000,0.0000,0,2953.70231,2566.48371,1357.33138,3.22245,6.76827,7.36328,5.71862,0.84492,n/a,
876,1056.35233,564.55412,0.00000,0.00000,0.0000,0,3006.46262,2630.40437,1359.11067,3.39020,12.63582,13.40534,11.22676,0.88849,n/a,
877,104.80523,119.71358,0.00000,0.00000,0.0000,0,2017.15413,2976.58929,1355.14215,3.41147,5.84963,6.17301,5.25280,0.89797,n/a,
878,2568.07986,1052.53227,0.00000,0.00000,0.0000,0,2595.53269,3423.11302,1363.59223,3.30592,16.99039,18.30386,14.63944,0.86163,n/a,
879,103.39845,120.59048,0.00000,0.00000,0.0000,0,2148.48496,2500.94365,1357.07097,3.36320,5.82334,6.19557,5.14461,0.88345,n/a,
880,232.82236,221.77110,0.00000,0.00000,0.0000,0,3065.62622,2603.76803,1359.47127,3.17191,7.63265,8.40190,6.29899,0.82527,n/a,
881,215.94098,203.47204,0.00000,0.00000,0.0000,0,2022.44765,2954.68653,1358.61402,3.27006,7.44353,8.04780,6.36769,0.85547,n/a,
882,1223.75934,633.61403,0.00000,0.00000,0.0000,0,2013.30203,3043.63345,1363.24030,3.35787,13.27086,14.20161,11.58837,0.87322,n/a,
883,37538.42032,6086.82927,0.00000,0.00000,0.0000,0,2074.61658,3077.43808,1376.19280,3.40685,41.54248,44.01702,37.00293,0.89073,n/a,
884,12496.86325,2919.18203,0.00000,0.00000,0.0000,0,2500.99156,4243.27189,1370.20284,3.46332,28.79171,30.48286,25.68568,0.89212,n/a,
885,3428.60819,1422.02523,0.00000,0.00000,0.0000,0,3071.57526,2303.05733,1366.46741,3.40479,18.70853,21.27545,14.46644,0.77325,n/a,
886,101.28828,119.93513,0.00000,0.00000,0.0000,0,3114.43649,2334.07347,1357.89166,3.33428,5.78345,6.17872,5.06715,0.87615,n/a,
887,164.87481,164.38946,0.00000,0.00000,0.0000,0,2903.81028,2580.51955,1359.78242,3.40786,6.80328,7.23373,6.01771,0.88453,n/a,
888,2133.24366,918.34646,0.00000,0.00000,0.0000,0,3072.11918,2590.57715,1365.38863,3.37474,15.97156,17.09733,13.93751,0.87265,n/a,
889,682.71112,441.03477,0.00000,0.00000,0.0000,0,2921.73952,2596.34138,1361.05004,3.30343,10.92478,11.84845,9.28785,0.85016,n/a,
890,1215.45933,740.50728,0.00000,0.00000,0.0000,0,1987.77858,2975.61080,1363.37418,3.23647,13.24079,15.35288,9.84832,0.74379,n/a,
891,2382.66605,1134.55094,0.00000,0.00000,0.0000,0,2063.63585,3119.35277,1366.82407,3.20012,16.57123,19.00365,12.60058,0.76039,n/a,
892,1343.33578,675.31938,0.00000,0.00000,0.0000,0,2593.32304,3356.71701,1363.05775,3.39322,13.68974,14.66154,11.93512,0.87183,n/a,
893,166.70362,193.26534,0.00000,0.00000,0.0000,0,2887.34558,2556.70392,1361.02601,2.91763,6.82835,7.84336,5.17538,0.75793,n/a,
894,1092.36594,610.77317,0.00000,0.00000,0.0000,0,2087.03320,2942.26257,1365.95587,3.21924,12.77781,13.94328,10.73098,0.83981,n/a,
895,422.73788,301.94599,0.00000,0.00000,0.0000,0,2076.93212,2915.68551,1363.35358,3.47009,9.31160,9.80369,8.40027,0.90213,n/a,
896,2211.74208,1274.42593,0.00000,0.00000,0.0000,0,2020.51455,3082.07051,1372.84629,3.11541,16.16511,20.14106,10.41289,0.64416,n/a,
897,1252.03565,630.19440,0.00000,0.00000,0.0000,0,2096.95234,3131.83798,1366.50242,3.41223,13.37230,14.16323,11.92047,0.89143,n/a,
898,1216.58475,646.78197,0.00000,0.00000,0.0000,0,2881.00350,2594.01735,1369.81852,3.25923,13.24488,14.34842,11.28589,0.85209,n/a,
899,1434.07319,693.52251,0.00000,0.00000,0.0000,0,2987.24186,2654.18611,1368.03787,3.42054,13.99128,14.85783,12.40686,0.88676,n/a,
900,421.75313,327.37988,0.00000,0.00000,0.0000,0,3290.72140,2165.04549,1367.06996,3.20682,9.30436,10.20824,7.72961,0.83075,n/a,
901,948.73353,562.04527,0.00000,0.00000,0.0000,0,2940.07558,2686.53846,1372.85399,3.23538,12.19126,13.37552,10.12801,0.83076,n/a,
902,644.02463,405.69034,0.00000,0.00000,0.0000,0,2050.61441,2832.51594,1367.62684,3.39414,10.71440,11.36377,9.52487,0.88898,n/a,
903,3847.40708,1323.13655,0.00000,0.00000,0.0000,0,2606.21569,3334.02965,1373.57903,3.47709,19.44120,20.52236,17.44676,0.89741,n/a,
904,0.56271,3.89810,0.00000,0.00000,0.0000,0,2814.35456,4328.04526,1362.17161,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
905,133.08154,145.07586,0.00000,0.00000,0.0000,0,3086.60477,2280.21909,1367.08132,3.27895,6.33441,6.79552,5.50394,0.86890,n/a,
906,267.28851,336.14923,0.00000,0.00000,0.0000,0,3028.24106,2463.54632,1369.62199,2.40710,7.99209,10.34406,4.77089,0.59695,n/a,
907,0.56271,3.89810,0.00000,0.00000,0.0000,0,2086.76290,4022.00671,1363.67180,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
908,125.34424,147.04956,0.00000,0.00000,0.0000,0,3026.48843,2418.44754,1368.35096,3.18111,6.20919,6.84159,5.11437,0.82368,n/a,
909,102.69506,126.41297,0.00000,0.00000,0.0000,0,3011.86516,2463.31034,1367.44370,3.19714,5.81010,6.34338,4.87427,0.83893,n/a,
910,2065.01475,891.46423,0.00000,0.00000,0.0000,0,3005.00619,2577.91466,1373.21955,3.38211,15.79943,16.84523,13.89858,0.87969,n/a,
911,5227.88189,1647.29195,0.00000,0.00000,0.0000,0,2926.43394,2575.83315,1376.56210,3.40071,21.53322,22.89867,19.04173,0.88430,n/a,
912,275.02581,249.59084,0.00000,0.00000,0.0000,0,3010.21447,2601.27658,1369.55322,3.20899,8.06848,8.91332,6.61144,0.81942,n/a,
913,152.77648,182.72317,0.00000,0.00000,0.0000,0,3699.64257,3692.34753,1367.26049,2.94101,6.63263,7.62644,5.01665,0.75636,n/a,
914,0.56271,3.89810,0.00000,0.00000,0.0000,0,2815.85475,4326.54508,1365.17199,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
915,139.13070,167.10077,0.00000,0.00000,0.0000,0,3130.60717,2290.56517,1370.69396,2.99728,6.42897,7.29314,4.99569,0.77706,n/a,
916,711.40947,575.18861,0.00000,0.00000,0.0000,0,3032.52106,2368.40825,1373.07657,3.02079,11.07576,13.53101,7.42097,0.67002,n/a,
917,190.33755,202.93361,0.00000,0.00000,0.0000,0,2912.90730,2563.12130,1369.33380,3.01654,7.13688,8.03715,5.62758,0.78852,n/a,
918,233.66643,217.41690,0.00000,0.00000,0.0000,0,2037.91675,3019.10036,1370.53267,3.26995,7.64186,8.31901,6.44843,0.84383,n/a,
919,1202.51694,618.54614,0.00000,0.00000,0.0000,0,2088.39425,3143.34683,1373.09512,3.39208,13.19363,14.03173,11.66461,0.88411,n/a,
920,189.77484,179.21586,0.00000,0.00000,0.0000,0,2597.78630,3385.38552,1371.17275,3.41184,7.12984,7.55289,6.35351,0.89111,n/a,
921,258.66494,411.64835,0.00000,0.00000,0.0000,0,4282.95625,3867.43724,1367.68897,2.24409,7.90520,11.44691,3.77018,0.47692,n/a,
922,0.56271,3.89810,0.00000,0.00000,0.0000,0,4293.54092,3865.98705,1368.17237,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
923,0.56271,3.89810,0.00000,0.00000,0.0000,0,4292.04073,3867.48724,1368.17237,2.54034,1.02431,1.11391,0.86613,0.84558,n/a,
924,4297.85856,1461.12388,0.00000,0.00000,0.0000,0,2974.21386,2676.38264,1381.41530,3.33700,20.17210,21.56595,17.64885,0.87491,n/a,
925,169.79854,167.14308,0.00000,0.00000,0.0000,0,1985.45923,2928.80535,1372.31834,3.37316,6.87034,7.29406,6.09532,0.88719,n/a,
926,566.08893,394.06066,0.00000,0.00000,0.0000,0,2570.85514,3340.18786,1375.61365,3.24441,10.26350,11.19971,8.61932,0.83980,n/a,
927,420.62771,329.50516,0.00000,0.00000,0.0000,0,2635.55931,3377.38004,1373.66170,3.29561,9.29608,10.24133,7.65926,0.82392,n/a,
928,36.01361,64.45022,0.00000,0.00000,0.0000,0,3689.39338,3698.93029,1371.38706,3.01213,4.09722,4.52936,3.35269,0.81828,n/a,
929,464.65997,495.85432,0.00000,0.00000,0.0000,0,3002.68829,2453.48910,1378.31365,2.65426,9.60975,12.56325,5.62254,0.58509,n/a,
930,530.91939,368.58146,0.00000,0.00000,0.0000,0,2020.94552,2954.89045,1375.93698,3.29163,10.04639,10.83158,8.64264,0.86027,n/a,
