File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc02__rec00001988.bmp,4572.38410,20,12835442.39450,197049.80671,1.53520,14199.49844,5767.37198,0.02927,9852.49034,112.00259,0.02223,20,0,0.00000,0.00000,0.00000,12638392.58779,12638392.58779,98.46480,98.46480,3882.38650,3785.78683,573725935477.87878,72479507698.44580,646205443176.32458,96470359019.36839,591651647316.29919,54553795860.02535,79.47360,0.95204,68.33262,4382.72150,0.00022,0.95775,87.54332,
ax13_rc02__rec00001987.bmp,4570.08410,22,12835442.39450,195291.55519,1.52150,14199.49844,5761.28929,0.02950,8876.88887,106.31277,0.02418,22,0,0.00000,0.00000,0.00000,12640150.83931,12640150.83931,98.47850,98.47850,3886.98648,3813.38674,566818042339.06165,72078957658.43709,638896999997.49878,96079071533.85368,584821592953.67371,54075407043.82501,79.38684,0.95268,67.79439,4387.95909,0.00022,0.93256,81.03796,
ax13_rc02__rec00001986.bmp,4567.78411,18,12841160.84472,193095.55922,1.50372,14204.09842,5641.72936,0.02922,10727.53107,116.87051,0.02036,18,0,0.00000,0.00000,0.00000,12648065.28550,12648065.28550,98.49628,98.49628,3891.58646,3843.28663,558663335331.57104,71606225336.33267,630269560667.90369,95627560270.25169,576765794134.81812,53503766533.08565,79.28065,0.95233,68.45261,4483.75470,0.00022,0.95103,76.83259,
ax13_rc02__rec00001985.bmp,4565.48412,16,12831289.77339,190277.33132,1.48292,14199.49844,5501.95988,0.02892,11892.33321,123.05198,0.01871,16,0,0.00000,0.00000,0.00000,12641012.44206,12641012.44206,98.51708,98.51708,3896.18645,3873.18653,548215959904.16687,70814643545.73578,619030603449.90259,94719293078.83557,566322133208.35449,52708470241.54813,79.17811,0.95201,69.16711,4595.09437,0.00021,0.96909,123.55396,
ax13_rc02__rec00001984.bmp,4563.18413,16,12836685.53585,187262.05230,1.45880,14204.09842,5426.91708,0.02898,11703.87827,122.07310,0.01887,16,0,0.00000,0.00000,0.00000,12649423.48355,12649423.48355,98.54120,98.54120,3900.78643,3907.68641,536756227759.19318,70002695188.22672,606758922947.41992,93563628682.77121,554813086222.18408,51945836725.23570,79.07677,0.95074,69.01231,4661.73457,0.00021,0.96374,127.20126,
ax13_rc02__rec00001983.bmp,4560.88414,16,12836685.53585,183819.60875,1.43199,14204.09842,5313.95827,0.02891,11488.72555,120.94585,0.01903,16,0,0.00000,0.00000,0.00000,12652865.92710,12652865.92710,98.56801,98.56801,3905.38642,3942.18629,523147843976.84174,69088978396.88712,592236822373.72888,92012389836.63747,541085027762.24219,51151794611.48660,78.96893,0.94981,69.18369,4762.12469,0.00021,0.95512,126.24857,
ax13_rc02__rec00001982.bmp,4558.58414,18,12842144.77787,180449.90219,1.40514,14208.69841,5201.32636,0.02882,10024.99457,112.97885,0.02206,18,0,0.00000,0.00000,0.00000,12661694.87568,12661694.87568,98.59486,98.59486,3912.28639,3974.38618,509759056633.88354,68146957891.04639,577906014524.92993,90527511097.49031,527596133508.58075,50309881016.34914,78.85352,0.95093,69.38611,4868.64080,0.00020,0.93530,115.53784,
ax13_rc02__rec00001981.bmp,4556.28415,19,12842144.77787,177100.03299,1.37905,14208.69841,5087.90523,0.02873,9321.05437,108.94005,0.02384,19,0,0.00000,0.00000,0.00000,12665044.74488,12665044.74488,98.62095,98.62095,3914.58638,4004.28607,496496675812.57794,67302224970.43148,563798900783.00940,89063157957.14929,514244485336.78400,49554415446.22544,78.73017,0.94866,69.61609,4978.49082,0.00020,0.92683,104.82711,
ax13_rc02__rec00001980.bmp,4553.98416,17,12838108.53595,173648.99325,1.35261,14208.69841,4852.22956,0.02794,10214.64666,114.04250,0.02245,17,0,0.00000,0.00000,0.00000,12664459.54270,12664459.54270,98.64739,98.64739,3921.48636,4038.78595,482325696565.98895,66379001997.88640,548704698563.87531,87223206630.24158,499875742648.11237,48828955915.76289,78.62351,0.94995,71.57493,5220.05786,0.00019,0.95254,105.89538,
ax13_rc02__rec00001979.bmp,4551.68417,14,12838108.53595,171419.93501,1.33524,14208.69841,4694.15589,0.02738,12244.28107,124.85953,0.01897,14,0,0.00000,0.00000,0.00000,12666688.60095,12666688.60095,98.66476,98.66476,3926.08634,4066.38586,473268113247.78973,65708961349.78301,538977074597.57275,86183128488.04227,490743248457.53674,48233826140.03605,78.53768,0.94893,73.03547,5396.79077,0.00018,0.96662,111.44805,
