File name,Z position,Number of objects,Total ROI area,Object area,Percent object area,Total ROI perimeter,Object perimeter,Object perimeter / area ratio,Average object area,Average object area-equivalent circle diameter,Surface convexity index,Euler number,Number of closed pores,Area of closed pores,Perimeter of closed pores,Closed porosity (percent),Area of open pore space,Total area of pore space,Open porosity (percent),Total porosity (percent),Centroid (x),Centroid (y),Moment of inertia (x),Moment of inertia (y),Polar Moment of inertia,Product of inertia,Principal moment of inertia (max),Principal moment of inertia (min),Total orientation,Eccentricity,Structure thickness (plate model),Structure separation (plate model),Structure linear density (plate model),Fractal dimension,Intersection perimeter,
,Pos.Z,Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Pr.In,MMI(max),MMI(min),T.Or,Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,
,um,,um^2,um^2,,um,um,1/um,um^2,um,1/um,,,um^2,um,,um^2,um^2,,,um,um,um^4,um^4,um^4,um^4,um^4,um^4,°,,um,um,1/um,,um,
ax13_rc04__rec00002410.bmp,2108.75482,28,4637978.77243,21120.14928,0.45537,8245.40710,2239.83397,0.10605,754.29105,30.99021,0.07763,28,0,0.00000,0.00000,0.00000,4616858.62315,4616858.62315,99.54463,99.54463,2057.12970,1793.75410,4955742798.26998,4821560792.92276,9777303591.19274,-1314159544.48223,6204522804.08978,3572780787.10295,133.53873,0.64555,18.85867,4122.50076,0.00024,0.83305,0.00000,
ax13_rc04__rec00002409.bmp,2107.87982,25,4637978.77243,20661.53781,0.44549,8245.40710,2153.28604,0.10422,826.46151,32.43892,0.07324,25,0,0.00000,0.00000,0.00000,4617317.23462,4617317.23462,99.55451,99.55451,2063.25472,1797.25411,4741755177.53825,4587766160.69058,9329521338.22883,-1284735874.78345,5951801625.06066,3377719713.16817,133.28518,0.64475,19.19070,4288.62412,0.00023,0.84662,0.00000,
ax13_rc04__rec00002408.bmp,2107.00482,24,4637978.77243,20176.32075,0.43502,8245.40710,2105.96308,0.10438,840.68003,32.71677,0.07081,23,1,0.38281,2.47488,0.00190,4617802.06886,4617802.45168,99.56497,99.56498,2066.75472,1800.75412,4497387320.48290,4381828163.58706,8879215484.06996,-1260170102.23049,5701101763.51952,3178113720.55044,133.68740,0.65547,19.16113,4385.45432,0.00023,0.84851,0.00000,
ax13_rc04__rec00002407.bmp,2106.12981,25,4637978.77243,19646.69724,0.42360,8245.40710,2077.11377,0.10572,785.86789,31.63223,0.07086,24,1,11.48443,12.67465,0.05842,4618320.59077,4618332.07519,99.57615,99.57640,2069.37973,1805.12913,4205126917.11536,4179661402.47485,8384788319.59021,-1217721761.48654,5410182487.66939,2974605831.92082,134.70046,0.66714,18.91730,4446.87444,0.00022,0.83241,0.00000,
ax13_rc04__rec00002406.bmp,2105.25481,28,4637978.77243,19043.47768,0.41060,8245.40710,2039.85113,0.10712,680.12420,29.42722,0.08616,28,0,0.00000,0.00000,0.00000,4618935.29475,4618935.29475,99.58940,99.58940,2068.50473,1813.00414,3862001093.48868,3951667152.38735,7813668245.87603,-1192740107.39349,5100416530.78200,2713251715.09403,136.07632,0.67395,18.67144,4528.69843,0.00022,0.81535,0.00000,
ax13_rc04__rec00002405.bmp,2104.37981,29,4637978.77243,18628.12422,0.40164,8245.40710,1966.82710,0.10558,642.34911,28.59833,0.08811,29,0,0.00000,0.00000,0.00000,4619350.64821,4619350.64821,99.59836,99.59836,2068.50473,1818.25416,3600706802.55019,3761068202.32198,7361775004.87217,-1182638060.21632,4866240498.84957,2495534506.02261,136.93931,0.68677,18.94231,4697.26155,0.00021,0.81994,0.00000,
ax13_rc04__rec00002404.bmp,2103.50481,23,4637978.77243,18329.72051,0.39521,8245.40710,1939.00292,0.10578,796.94437,31.85437,0.06261,21,2,9.57036,16.89953,0.05218,4619639.48156,4619649.05192,99.60458,99.60479,2065.87972,1820.00416,3427311985.83197,3550759100.22218,6978071086.05415,-1170310880.91936,4660972979.71517,2317098106.33898,136.50952,0.70150,18.90634,4764.97381,0.00021,0.84446,0.00000,
ax13_rc04__rec00002403.bmp,2102.62981,24,4637978.77243,18008.82647,0.38829,8245.40710,1915.91618,0.10639,750.36777,30.90951,0.07602,23,1,3.34962,7.21233,0.01860,4619966.59634,4619969.94596,99.61164,99.61171,2058.87971,1821.75416,3261288809.55122,3371833395.69961,6633122205.25083,-1176043213.96320,4493902458.17638,2139219747.07445,136.34542,0.71374,18.79918,4822.72657,0.00021,0.84073,0.00000,
ax13_rc04__rec00002402.bmp,2101.75480,22,4637978.77243,17727.55370,0.38223,8245.40710,1879.90606,0.10604,805.79790,32.03082,0.07105,21,1,1.81837,5.46232,0.01026,4620249.40036,4620251.21873,99.61773,99.61777,2051.87969,1827.00418,3107849615.97946,3173018441.80653,6280868057.78599,-1176432212.19483,4317317410.47952,1963550647.30647,135.79328,0.72963,18.86004,4915.40648,0.00020,0.85322,0.00000,
ax13_rc04__rec00002401.bmp,2100.87980,20,4637978.77243,17477.86310,0.37684,8245.40710,1851.69369,0.10595,873.89316,33.35679,0.06685,20,0,0.00000,0.00000,0.00000,4620500.90933,4620500.90933,99.62316,99.62316,2047.50468,1831.37919,3000001275.46919,2988383298.14977,5988384573.61895,-1199375258.62823,4193581612.82450,1794802960.79445,134.86125,0.74567,18.87770,4990.56722,0.00020,0.86894,0.00000,
ax13_rc04__rec00002400.bmp,2100.00480,21,4637978.77243,17208.93609,0.37104,8245.40710,1839.44366,0.10689,819.47315,32.30148,0.07192,21,0,0.00000,0.00000,0.00000,4620769.83634,4620769.83634,99.62896,99.62896,2044.00467,1834.00419,2896309148.04087,2806283493.09736,5702592641.13823,-1251012070.38709,4103117935.21363,1599474705.92460,133.96966,0.76942,18.71102,5024.09499,0.00020,0.85328,0.00000,
ax13_rc04__rec00002399.bmp,2099.12980,22,4637978.77243,16903.54602,0.36446,8245.40710,1850.10448,0.10945,768.34300,31.27754,0.07130,22,0,0.00000,0.00000,0.00000,4621075.22641,4621075.22641,99.63554,99.63554,2038.75466,1839.25420,2765507863.65729,2599126646.33696,5364634509.99425,-1290436283.14984,3975432284.00222,1389202225.99204,133.15571,0.79772,18.27307,4995.47488,0.00020,0.84526,0.00000,
ax13_rc04__rec00002398.bmp,2098.25480,22,4637978.77243,16571.35896,0.35730,8245.40710,1808.06796,0.10911,753.24359,30.96869,0.06986,21,1,20.00204,20.18723,0.12056,4621387.41143,4621407.41347,99.64227,99.64270,2033.50465,1841.87921,2613921517.00068,2400759141.68350,5014680658.68418,-1323269822.36237,3834895440.18972,1179785218.49446,132.69756,0.83111,18.33046,5111.98420,0.00019,0.83926,0.00000,
ax13_rc04__rec00002397.bmp,2097.37979,27,4637978.77243,16219.64837,0.34971,8245.40710,1783.10685,0.10993,600.72772,27.65629,0.08377,27,0,0.00000,0.00000,0.00000,4621759.12406,4621759.12406,99.65029,99.65029,2033.50465,1841.00421,2446804758.47642,2208181308.12334,4654986066.59975,-1309228809.27488,3642147118.14498,1012838948.45477,132.39647,0.84179,18.19257,5183.93961,0.00019,0.83241,0.00000,
