Results of individual 3D analysis
Dataset name, F:\microCT\Axial\AX13_RC04\AX13_RC04_Rec_20160908\ReconstructedAnalysis_20160909\VOI_new\ax13_rc04__rec0000
Number of objects, 2488
#,Object volume,Object surface,Volume of pores,Surface of pores,Porosity,Number of pores,Centroid x,Centroid y,Centroid z,Structure model index,Volume-equivalent sphere diameter,Surface-equivalent sphere diameter,Sauter diameter,Sphericity,Density,
,Obj.V,Obj.S,Po.V,Po.S,Po,Po.N,Crd.X,Crd.Y,Crd.Z,SMI,ESDv,ESDs,Sau.Dm,Sph,Dens,
,um^3,um^2,um^3,um^2,,,um,um,um,,um,um,um,,Index,
81,4125.99338,1422.62065,0.00000,0.00000,0.0000,0,2476.94788,1839.72856,456.42623,3.36060,19.89955,21.27990,17.40166,0.87447,n/a,
82,4466.90221,1544.85858,0.00000,0.00000,0.0000,0,1823.61464,2323.93053,458.38169,3.23996,20.43318,22.17530,17.34878,0.84905,n/a,
83,276.62380,238.39122,0.00000,0.00000,0.0000,0,1262.50377,2449.67877,451.34589,3.30614,8.08407,8.71104,6.96226,0.86123,n/a,
84,17668.69651,3832.81893,0.00000,0.00000,0.0000,0,1939.04276,1094.29610,466.81135,3.27329,32.31484,34.92884,27.65906,0.85592,n/a,
85,387.88743,298.90481,0.00000,0.00000,0.0000,0,959.78524,1929.21776,452.61777,3.30190,9.04834,9.75420,7.78617,0.86051,n/a,
86,1434.84293,705.31445,0.00000,0.00000,0.0000,0,2741.20213,761.50828,455.85618,3.33504,13.99379,14.98361,12.20598,0.87224,n/a,
87,0.11165,1.32611,0.00000,0.00000,0.0000,0,1493.62841,1827.87918,448.87603,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
88,222.44350,203.03029,0.00000,0.00000,0.0000,0,1822.51148,1974.91789,454.52004,3.35962,7.51750,8.03906,6.57370,0.87445,n/a,
89,960.78621,542.62697,0.00000,0.00000,0.0000,0,1729.26905,2398.41249,457.91711,3.31191,12.24267,13.14243,10.62372,0.86776,n/a,
90,21906.53970,4358.51252,0.00000,0.00000,0.0000,0,2692.92603,1398.58536,471.80776,3.35852,34.71563,37.24725,30.15690,0.86868,n/a,
91,672.63409,424.19911,0.00000,0.00000,0.0000,0,2245.64192,2283.82226,460.47711,3.38295,10.87076,11.62010,9.51394,0.87519,n/a,
92,10315.24863,2647.30261,0.00000,0.00000,0.0000,0,2032.82695,1135.09905,470.91368,3.33997,27.00808,29.02865,23.37908,0.86563,n/a,
93,709.03343,453.45470,0.00000,0.00000,0.0000,0,1712.22383,465.63901,463.65474,3.21310,11.06342,12.01412,9.38175,0.84800,n/a,
94,6872.24528,2006.74978,0.00000,0.00000,0.0000,0,2688.45687,830.14507,470.65574,3.33809,23.58848,25.27387,20.54739,0.87108,n/a,
95,6506.57709,2053.15503,0.00000,0.00000,0.0000,0,1744.27912,1557.46314,471.70916,3.10933,23.16246,25.56442,19.01438,0.82091,n/a,
96,41097.78368,6591.14706,0.00000,0.00000,0.0000,0,2479.47147,617.22075,485.28615,3.37287,42.81605,45.80423,37.41180,0.87378,n/a,
97,884.74956,511.74860,0.00000,0.00000,0.0000,0,2746.11545,1383.36047,467.44311,3.32119,11.91079,12.76302,10.37325,0.87091,n/a,
98,3288.27824,1242.06300,0.00000,0.00000,0.0000,0,1539.88392,439.61673,471.98541,3.26959,18.44973,19.88369,15.88460,0.86097,n/a,
99,2156.18625,935.73531,0.00000,0.00000,0.0000,0,1526.06348,2085.62266,470.91267,3.26851,16.02861,17.25844,13.82562,0.86256,n/a,
100,9681.44236,2570.58579,0.00000,0.00000,0.0000,0,1676.01347,759.30498,477.82189,3.25723,26.44319,28.60494,22.59744,0.85457,n/a,
101,7834.34343,2209.04836,0.00000,0.00000,0.0000,0,2784.43447,1183.21535,475.94363,3.35671,24.64155,26.51720,21.27887,0.86354,n/a,
102,118828.12366,14211.27455,0.00000,0.00000,0.0000,0,1485.82357,717.57375,496.22393,3.15323,60.99677,67.25763,50.16923,0.82249,n/a,
103,200.69880,188.19272,0.00000,0.00000,0.0000,0,2080.32010,503.03524,468.26243,3.34600,7.26410,7.73974,6.39872,0.88087,n/a,
104,187558.61562,23041.02570,0.00000,0.00000,0.0000,0,1204.84601,1996.72421,504.97215,2.54786,71.01980,85.63986,48.84122,0.68771,n/a,
105,1921.54451,875.19892,0.00000,0.00000,0.0000,0,2042.86608,272.18622,474.59466,3.28908,15.42472,16.69085,13.17331,0.85404,n/a,
106,110.37039,129.80226,0.00000,0.00000,0.0000,0,3054.15378,1087.01193,470.10500,3.27591,5.95138,6.42786,5.10178,0.85724,n/a,
107,35.24651,110.80883,0.00000,0.00000,0.0000,0,1481.66108,2636.47526,469.24338,2.27873,4.06792,5.93899,1.90850,0.46916,n/a,
108,755.84454,448.10306,0.00000,0.00000,0.0000,0,2279.88360,2304.60816,474.79968,3.44667,11.30172,11.94302,10.12059,0.89549,n/a,
109,10662.74507,2717.04292,0.00000,0.00000,0.0000,0,2752.53177,2374.20413,483.43995,3.33848,27.30802,29.40853,23.54636,0.86225,n/a,
110,23.64282,58.88576,0.00000,0.00000,0.0000,0,1257.97544,2513.68867,469.44924,2.62799,3.56096,4.32942,2.40902,0.67651,n/a,
111,7956.49336,2334.04017,0.00000,0.00000,0.0000,0,1301.82230,1374.16379,484.13216,3.15246,24.76896,27.25707,20.45336,0.82577,n/a,
112,2667.39598,1063.13948,0.00000,0.00000,0.0000,0,1620.47026,2657.73169,478.61014,3.34616,17.20665,18.39586,15.05388,0.87489,n/a,
113,0.11165,1.32611,0.00000,0.00000,0.0000,0,1250.37786,2509.50574,469.87607,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
114,0.44662,3.49163,0.00000,0.00000,0.0000,0,1253.44036,2511.25574,469.87607,2.64967,0.94837,1.05424,0.76747,0.80924,n/a,
115,8.98818,30.53142,0.00000,0.00000,0.0000,0,1266.53966,2518.92488,469.87607,2.37848,2.57963,3.11744,1.76635,0.68473,n/a,
116,0.11165,1.32611,0.00000,0.00000,0.0000,0,1279.25292,2528.75578,469.87607,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
117,0.44662,3.49163,0.00000,0.00000,0.0000,0,1280.56543,2529.63078,469.87607,2.64967,0.94837,1.05424,0.76747,0.80924,n/a,
118,0.44662,3.49163,0.00000,0.00000,0.0000,0,1282.31543,2530.50578,469.87607,2.64967,0.94837,1.05424,0.76747,0.80924,n/a,
119,0.11165,1.32611,0.00000,0.00000,0.0000,0,1283.62793,2531.38079,469.87607,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
120,0.11165,1.32611,0.00000,0.00000,0.0000,0,1284.50294,2532.25579,469.87607,2.54034,0.59744,0.64970,0.50518,0.84558,n/a,
121,0.44662,3.49163,0.00000,0.00000,0.0000,0,1491.44091,2640.75604,469.87607,2.64967,0.94837,1.05424,0.76747,0.80924,n/a,
122,19.06499,41.85356,0.00000,0.00000,0.0000,0,1582.34831,1587.75742,472.12987,3.07824,3.31446,3.64999,2.73310,0.82460,n/a,
123,23904.06504,4568.72103,0.00000,0.00000,0.0000,0,2736.56621,2418.72178,490.78574,3.36987,35.74026,38.13488,31.39268,0.87836,n/a,
124,54561.12844,8249.00878,0.00000,0.00000,0.0000,0,2012.06305,1841.77909,498.01521,3.23781,47.05743,51.24199,39.68559,0.84334,n/a,
125,10419.98047,2664.62442,0.00000,0.00000,0.0000,0,2591.11836,939.70685,489.02384,3.32076,27.09918,29.12347,23.46292,0.86582,n/a,
126,20769.92571,4434.86905,0.00000,0.00000,0.0000,0,1373.33779,2208.03083,491.60652,3.12831,34.10453,37.57210,28.09994,0.82394,n/a,
127,3027.42563,1181.12218,0.00000,0.00000,0.0000,0,1696.21912,1178.85232,484.08744,3.28448,17.94837,19.38976,15.37906,0.85685,n/a,
128,5925.22048,1883.52203,0.00000,0.00000,0.0000,0,2416.38612,1265.97830,487.75006,3.18955,22.45098,24.48558,18.87492,0.84072,n/a,
129,844.10735,485.59688,0.00000,0.00000,0.0000,0,2564.49487,1749.73546,481.28819,3.40766,11.72554,12.43263,10.42973,0.88949,n/a,
130,1221.61092,631.03032,0.00000,0.00000,0.0000,0,2796.52969,1283.68880,483.63215,3.36494,13.26309,14.17262,11.61539,0.87577,n/a,
